                 x                 y
   -6.33286785E-01   -7.75815763E-01
   -5.83410431E-01   -8.13918758E-01
   -5.31241329E-01   -8.48822650E-01
   -4.76984166E-01   -8.80389745E-01
   -4.20851896E-01   -9.08495401E-01
   -3.63064904E-01   -9.33028527E-01
   -3.03850149E-01   -9.53892028E-01
   -2.43440283E-01   -9.71003195E-01
   -1.82072737E-01   -9.84294039E-01
   -1.19988793E-01   -9.93711567E-01
   -5.74326416E-02   -9.99218006E-01
    5.34958049E-03   -1.00079096E+00
    6.81107542E-02   -9.98423504E-01
    1.30603753E-01   -9.92124236E-01
    1.92582414E-01   -9.81917242E-01
    2.53802514E-01   -9.67842018E-01
    3.14022731E-01   -9.49953324E-01
    3.73005602E-01   -9.28320978E-01
    4.30518462E-01   -9.03029595E-01
    4.86334371E-01   -8.74178254E-01
    5.40233010E-01   -8.41880124E-01
    5.92001567E-01   -8.06262020E-01
    6.41435576E-01   -7.67463909E-01
    6.88339739E-01   -7.25638365E-01
    7.32528700E-01   -6.80949969E-01
    7.73827794E-01   -6.33574663E-01
    8.12073740E-01   -5.83699056E-01
    8.47115295E-01   -5.31519687E-01
    8.78813865E-01   -4.77242250E-01
    9.07044056E-01   -4.21080779E-01
    9.31694181E-01   -3.63256797E-01
    9.52666705E-01   -3.03998439E-01
    9.69878643E-01   -2.43539545E-01
