                 x                 y
-1.93775901E+00    5.97753337E+00
-1.94151362E+00    5.97631604E+00
-1.94526747E+00    5.97509634E+00
-1.94902054E+00    5.97387429E+00
-1.95277285E+00    5.97264988E+00
-1.95652439E+00    5.97142311E+00
-1.96027515E+00    5.97019399E+00
-1.96402513E+00    5.96896251E+00
-1.96777434E+00    5.96772867E+00
-1.97152278E+00    5.96649248E+00
-1.97527043E+00    5.96525394E+00
-1.97901730E+00    5.96401304E+00
-1.98276339E+00    5.96276979E+00
-1.98650870E+00    5.96152419E+00
-1.99025322E+00    5.96027623E+00
-1.99399696E+00    5.95902592E+00
-1.99773991E+00    5.95777326E+00
-2.00148207E+00    5.95651825E+00
-2.00522343E+00    5.95526089E+00
-2.00896401E+00    5.95400118E+00
-2.01270379E+00    5.95273912E+00
-2.01644277E+00    5.95147471E+00
-2.02018096E+00    5.95020795E+00
-2.02391835E+00    5.94893885E+00
-2.02765494E+00    5.94766739E+00
-2.03139073E+00    5.94639359E+00
-2.03512572E+00    5.94511745E+00
-2.03885990E+00    5.94383895E+00
-2.04259328E+00    5.94255812E+00
-2.04632585E+00    5.94127493E+00
-2.05005761E+00    5.93998941E+00
-2.05378856E+00    5.93870153E+00
-2.05751870E+00    5.93741132E+00
-2.06124802E+00    5.93611876E+00
-2.06497653E+00    5.93482386E+00
-2.06870423E+00    5.93352662E+00
-2.07243110E+00    5.93222704E+00
-2.07615716E+00    5.93092512E+00
-2.07988240E+00    5.92962085E+00
-2.08360682E+00    5.92831425E+00
-2.08733041E+00    5.92700531E+00
-2.09105318E+00    5.92569403E+00
-2.09477512E+00    5.92438041E+00
-2.09849623E+00    5.92306445E+00
-2.10221652E+00    5.92174616E+00
-2.10593597E+00    5.92042552E+00
-2.10965459E+00    5.91910256E+00
-2.11337238E+00    5.91777725E+00
-2.11708933E+00    5.91644962E+00
-2.12080545E+00    5.91511964E+00
-2.12452072E+00    5.91378734E+00
-2.12823516E+00    5.91245270E+00
-2.13194876E+00    5.91111573E+00
-2.13566151E+00    5.90977642E+00
-2.13937343E+00    5.90843478E+00
-2.14308449E+00    5.90709082E+00
-2.14679471E+00    5.90574452E+00
